invoice_item_id,invoice_id,product_id,quantity
91173,7283,9,6
91174,5254,16,14
91175,3149,23,7
91176,9518,11,13
91177,1473,10,15
91178,3050,24,1
91179,5842,6,5
91180,7582,22,12
91181,2240,11,11
91182,9905,1,4
91183,9945,15,14
91184,7545,19,12
91185,3398,13,4
91186,2705,25,1
91187,2557,19,9
91188,9912,11,3
91189,6251,2,6
91190,8977,7,9
91191,84,15,6
91192,3769,9,7
91193,8965,2,10
91194,6406,7,6
91195,4596,4,2
91196,6678,23,1
91197,2119,16,4
91198,4670,13,15
91199,7283,18,9
91200,5934,4,4
91201,9827,23,7
91202,1443,16,15
91203,9352,11,14
91204,1744,11,4
91205,5259,25,2
91206,4633,25,1
91207,8914,23,5
91208,6083,20,10
91209,2963,5,1
91210,5111,15,6
91211,7823,14,13
91212,9611,18,3
91213,1614,22,8
91214,1989,5,7
91215,7371,15,1
91216,9889,3,11
91217,602,15,9
91218,8605,21,10
91219,8402,7,11
91220,3104,1,8
91221,9510,21,14
91222,6890,5,15
91223,2243,22,1
91224,9988,16,3
91225,2544,5,11
91226,2161,3,10
91227,1887,16,5
91228,5157,15,15
91229,7322,20,5
91230,4,3,15
91231,9280,21,13
91232,4628,24,1
91233,541,4,9
91234,3181,2,10
91235,276,15,13
91236,1990,16,10
91237,8134,10,14
91238,9791,20,4
91239,5585,9,2
91240,9971,18,3
91241,8312,11,14
91242,5360,3,2
91243,4916,24,2
91244,9811,2,12
91245,5550,17,13
91246,9837,13,11
91247,5333,22,5
91248,1440,6,15
91249,4208,8,4
91250,4675,17,7
91251,6075,1,2
91252,6750,23,14
91253,2835,2,4
91254,125,20,2
91255,1986,4,14
91256,9376,24,4
91257,3973,1,1
91258,4359,5,6
91259,229,24,8
91260,103,1,4
91261,2997,4,8
91262,1373,6,13
91263,1572,19,9
91264,8654,5,2
91265,1270,21,4
91266,3331,8,5
91267,4170,18,12
91268,3954,9,7
91269,9695,4,1
91270,2032,7,11
91271,7003,21,7
91272,117,9,2
91273,5293,1,9
91274,2089,7,4
91275,6153,22,7
91276,4696,25,15
91277,4469,18,15
91278,6515,19,15
91279,4919,23,4
91280,3002,3,12
91281,3292,18,9
91282,5831,16,11
91283,7881,4,2
91284,6090,15,9
91285,7772,12,8
91286,1791,19,13
91287,9278,17,7
91288,7013,16,8
91289,9729,23,11
91290,2757,16,15
91291,1882,23,2
91292,6022,24,8
91293,1777,25,2
91294,4407,9,9
91295,1470,1,10
91296,224,24,14
91297,2790,16,3
91298,2282,10,13
91299,5145,3,7
91300,6472,4,8
91301,4458,8,8
91302,3036,3,13
91303,3394,25,2
91304,3802,23,14
91305,4289,2,10
91306,2787,11,14
91307,5504,8,3
91308,5567,16,3
91309,4695,8,10
91310,413,5,9
91311,2323,21,13
91312,2926,3,12
91313,4007,23,14
91314,8370,10,1
91315,9607,20,5
91316,2892,2,6
91317,7971,17,1
91318,471,20,7
91319,9963,9,8
91320,6975,23,11
91321,3087,21,2
91322,167,8,15
91323,393,4,15
91324,9013,19,8
91325,8690,20,9
91326,3648,8,11
91327,7141,21,15
91328,6820,8,12
91329,3071,3,5
91330,1234,11,5
91331,9600,25,15
91332,5118,25,10
91333,2377,9,13
91334,722,22,9
91335,6966,16,8
91336,8195,4,12
91337,4159,16,2
91338,5821,10,3
91339,6301,17,4
91340,9218,10,2
91341,2158,4,8
91342,7846,4,2
91343,820,11,6
91344,4700,9,2
91345,1851,9,12
91346,4707,7,4
91347,699,16,12
91348,337,11,4
91349,378,11,3
91350,6908,8,4
91351,1784,14,1
91352,8257,25,7
91353,7597,8,13
91354,1720,22,14
91355,542,23,11
91356,9214,16,2
91357,7081,4,9
91358,9495,21,13
91359,9569,15,14
91360,7239,5,13
91361,5298,23,11
91362,2496,2,6
91363,5270,16,8
91364,7104,19,1
91365,4086,12,9
91366,767,14,10
91367,5912,24,3
91368,7919,14,12
91369,195,22,13
91370,6347,13,8
91371,2344,12,4
91372,7395,3,2
91373,1662,24,10
91374,4857,24,14
91375,5632,2,7
91376,7136,19,5
91377,8574,2,12
91378,386,1,11
91379,3072,8,1
91380,6774,8,5
91381,4781,5,14
91382,142,3,15
91383,5088,4,13
91384,6860,18,6
91385,2307,7,15
91386,2795,11,13
91387,1077,5,9
91388,6535,14,12
91389,5039,9,13
91390,4441,21,10
91391,6845,16,15
91392,9948,4,5
91393,593,25,12
91394,3409,13,13
91395,5823,6,6
91396,8241,14,11
91397,2093,7,14
91398,5835,19,4
91399,8788,4,3
91400,6212,24,14
91401,9927,18,8
91402,4379,10,14
91403,4549,10,13
91404,5427,12,8
91405,7649,17,2
91406,4911,6,9
91407,5926,5,8
91408,6820,1,4
91409,9247,15,10
91410,7043,23,4
91411,2983,13,5
91412,5791,2,7
91413,4476,12,12
91414,2414,19,2
91415,1848,20,9
91416,7359,23,8
91417,8995,19,5
91418,907,9,13
91419,5593,18,14
91420,8283,20,9
91421,6551,4,8
91422,5005,9,7
91423,1042,11,2
91424,7795,12,8
91425,6004,3,5
91426,9703,2,3
91427,9419,16,15
91428,7075,5,3
91429,2410,15,11
91430,9047,12,12
91431,769,5,11
91432,4998,7,1
91433,9456,13,11
91434,5600,11,13
91435,193,12,15
91436,8049,8,3
91437,96,6,15
91438,3510,17,8
91439,5061,6,4
91440,3621,20,3
91441,958,3,8
91442,5491,6,1
91443,2745,16,1
91444,4947,19,4
91445,2573,13,12
91446,2637,15,2
91447,3713,16,12
91448,5659,8,15
91449,7210,1,15
91450,6600,15,3
91451,2062,19,3
91452,2398,18,15
91453,3125,20,4
91454,1589,22,11
91455,7989,12,15
91456,5634,1,7
91457,7708,9,4
91458,3471,1,2
91459,920,21,7
91460,9717,3,12
91461,3820,1,12
91462,4878,19,4
91463,7542,6,3
91464,4685,2,5
91465,7305,4,5
91466,4251,23,12
91467,1518,10,14
91468,3496,25,3
91469,2451,15,11
91470,2245,3,9
91471,315,9,15
91472,5915,20,1
91473,2091,2,7
91474,6752,6,13
91475,5560,20,14
91476,6205,22,7
91477,1363,8,5
91478,6869,3,11
91479,2427,7,4
91480,1385,25,6
91481,5928,2,7
91482,3316,8,4
91483,9088,14,3
91484,6467,3,7
91485,815,17,4
91486,8370,13,4
91487,8485,15,11
91488,4257,1,5
91489,7838,22,10
91490,165,23,5
91491,6745,3,5
91492,8352,25,13
91493,1679,7,12
91494,4253,10,12
91495,2060,21,8
91496,5275,9,2
91497,5894,17,7
91498,7137,25,13
91499,9490,19,8
91500,6599,23,7
91501,5529,19,6
91502,8197,10,6
91503,2608,17,3
91504,3912,6,9
91505,4792,13,13
91506,2531,12,5
91507,5577,2,5
91508,1887,11,1
91509,643,15,8
91510,6629,5,5
91511,1881,4,9
91512,8941,9,7
91513,9781,8,1
91514,3131,9,2
91515,2896,10,3
91516,4309,11,9
91517,8318,23,5
91518,6387,11,2
91519,6024,8,5
91520,3804,24,3
91521,4453,20,13
91522,3765,6,5
91523,3207,11,5
91524,6348,13,10
91525,6275,6,5
91526,4519,20,2
91527,2002,21,11
91528,2804,24,4
91529,3635,6,15
91530,4955,18,9
91531,9448,7,11
91532,8077,12,4
91533,2027,17,13
91534,8890,23,11
91535,7689,3,7
91536,5,17,7
91537,5316,14,2
91538,1985,18,4
91539,8297,2,11
91540,8233,1,1
91541,4314,21,10
91542,1450,3,6
91543,58,6,11
91544,6191,20,6
91545,2525,1,2
91546,9178,3,15
91547,3495,3,5
91548,4854,14,11
91549,6195,17,5
91550,1672,22,4
91551,2374,19,13
91552,7601,11,3
91553,4868,6,11
91554,4666,5,5
91555,1555,17,3
91556,9818,10,11
91557,6692,3,7
91558,3771,23,4
91559,5860,12,8
91560,8810,7,11
91561,2700,4,5
91562,6994,22,3
91563,379,12,6
91564,5011,18,12
91565,538,8,14
91566,3401,3,6
91567,3480,7,8
91568,6518,1,4
91569,582,2,2
91570,6803,25,10
91571,5231,17,7
91572,822,8,4
91573,5862,15,12
91574,1189,12,14
91575,4813,7,10
91576,9947,3,8
91577,1574,2,12
91578,8290,15,2
91579,7051,6,6
91580,1731,20,7
91581,390,18,13
91582,3754,11,14
91583,1564,1,14
91584,6045,5,4
91585,2786,20,9
91586,7799,23,15
91587,4846,7,9
91588,7987,19,14
91589,3927,23,11
91590,4352,13,10
91591,1263,18,8
91592,9685,1,7
91593,4102,12,14
91594,5860,13,5
91595,8937,8,12
91596,1994,19,6
91597,7295,15,12
91598,6166,9,4
91599,8335,19,7
91600,8952,7,10
91601,1582,4,10
91602,1313,16,1
91603,3326,10,8
91604,7776,4,9
91605,5406,25,2
91606,8720,17,10
91607,9298,8,12
91608,8595,14,12
91609,9726,23,15
91610,4468,9,6
91611,2177,15,7
91612,5241,22,5
91613,9645,21,1
91614,1878,16,15
91615,899,21,2
91616,8101,18,10
91617,4599,12,13
91618,6346,4,9
91619,6509,3,10
91620,6734,22,11
91621,2631,23,8
91622,2142,5,14
91623,8467,3,8
91624,243,22,2
91625,7047,25,11
91626,2945,15,13
91627,4253,21,11
91628,8250,5,10
91629,8576,23,15
91630,9847,1,9
91631,4961,9,12
91632,1707,4,11
91633,7417,21,8
91634,3034,12,9
91635,7534,3,2
91636,896,10,12
91637,3898,4,5
91638,7112,12,3
91639,6021,19,14
91640,688,21,13
91641,1787,16,9
91642,7794,14,7
91643,5640,12,3
91644,4037,22,5
91645,9457,8,13
91646,3423,3,8
91647,2669,9,2
91648,9215,7,13
91649,6719,25,13
91650,4763,7,3
91651,3287,22,9
91652,1406,19,3
91653,2341,20,2
91654,4282,16,1
91655,4829,3,14
91656,1487,7,11
91657,8431,11,11
91658,309,18,11
91659,8870,14,1
91660,9260,7,7
91661,1155,12,5
91662,4417,19,2
91663,492,9,5
91664,9149,25,9
91665,9767,9,13
91666,8946,22,1
91667,7546,17,8
91668,5830,4,14
91669,9567,2,7
91670,3003,24,3
91671,9829,4,13
91672,1405,23,12
91673,2801,15,5
91674,117,18,2
91675,9573,15,8
91676,4087,16,3
91677,9685,4,13
91678,8527,23,13
91679,900,7,11
91680,3925,19,4
91681,5538,10,12
91682,2029,19,7
91683,9109,4,1
91684,7948,23,11
91685,3134,19,6
91686,1833,7,13
91687,5466,13,10
91688,934,16,12
91689,8202,20,2
91690,7150,24,10
91691,9926,8,3
91692,9318,22,3
91693,6109,11,14
91694,3311,23,5
91695,4527,15,12
91696,5437,1,4
91697,8569,11,10
91698,7334,17,7
91699,5554,23,6
91700,5119,12,6
91701,6229,17,14
91702,2583,24,10
91703,6256,23,14
91704,5616,10,9
91705,7687,20,4
91706,2251,24,1
91707,8226,6,5
91708,4213,19,10
91709,6317,6,1
91710,5585,5,7
91711,491,21,1
91712,6795,8,11
91713,1777,4,13
91714,9676,14,11
91715,3779,1,3
91716,5882,17,10
91717,9957,1,4
91718,566,12,5
91719,2476,17,1
91720,6434,23,1
91721,6378,11,10
91722,84,22,8
91723,5575,4,2
91724,2404,16,11
91725,1723,14,10
91726,3774,1,15
91727,4317,13,2
91728,7981,10,6
91729,9866,4,13
91730,4680,5,4
91731,2821,3,6
91732,24,24,3
91733,7289,13,2
91734,7279,4,5
91735,4019,11,7
91736,5302,11,3
91737,2306,2,13
91738,4888,3,2
91739,230,1,10
91740,897,24,9
91741,9758,18,11
91742,7600,22,9
91743,1453,7,8
91744,2576,24,9
91745,5170,21,15
91746,968,14,13
91747,7190,20,5
91748,9453,23,8
91749,1907,6,8
91750,5857,9,13
91751,8755,7,14
91752,3419,14,4
91753,6641,24,11
91754,6503,7,7
91755,7784,7,3
91756,6721,19,1
91757,4466,9,11
91758,3190,19,4
91759,1333,10,2
91760,2640,4,1
91761,8350,17,1
91762,7804,16,1
91763,3123,23,6
91764,9144,25,1
91765,6090,7,14
91766,1133,20,1
91767,4154,2,5
91768,1445,20,14
91769,1705,25,15
91770,5119,24,12
91771,1599,21,11
91772,1763,23,6
91773,7270,22,11
91774,4345,6,14
91775,6833,15,14
91776,1826,12,7
91777,1410,3,7
91778,6965,6,6
91779,2282,20,15
91780,4284,7,6
91781,1834,19,6
91782,4169,13,9
91783,4528,25,9
91784,8817,11,14
91785,6063,6,1
91786,9764,4,12
91787,6301,18,11
91788,7588,8,2
91789,5063,18,4
91790,4069,4,8
91791,9703,16,7
91792,4961,24,13
91793,6127,2,5
91794,4757,6,13
91795,9528,4,4
91796,4271,20,2
91797,6875,13,9
91798,6196,8,13
91799,480,7,10
91800,8505,1,9
91801,100,10,11
91802,6132,12,4
91803,49,1,12
91804,8168,5,12
91805,8948,10,2
91806,5505,12,5
91807,1736,11,2
91808,9317,7,14
91809,4039,2,7
91810,3608,25,12
91811,2993,14,10
91812,437,15,15
91813,3607,12,3
91814,3663,18,7
91815,658,3,4
91816,2876,13,9
91817,5254,5,2
91818,3189,16,10
91819,9224,5,6
91820,5323,18,14
91821,6947,18,8
91822,9246,9,7
91823,2842,16,2
91824,1429,4,11
91825,3992,17,4
91826,2007,5,2
91827,196,6,8
91828,3968,18,9
91829,9113,21,14
91830,3772,15,4
91831,1554,8,11
91832,9894,14,3
91833,602,15,7
91834,2152,10,9
91835,9119,3,6
91836,2111,12,7
91837,5492,20,5
91838,1494,14,4
91839,2808,17,13
91840,205,4,8
91841,979,13,5
91842,3731,8,10
91843,4377,22,5
91844,4479,5,5
91845,1414,8,1
91846,3173,2,4
91847,5920,3,4
91848,9230,24,3
91849,8177,8,14
91850,8194,19,1
91851,6646,9,9
91852,6633,8,10
91853,2443,3,8
91854,6826,19,7
91855,7393,8,3
91856,1919,3,11
91857,3795,18,6
91858,6501,23,7
91859,3416,4,15
91860,4711,1,5
91861,7084,12,2
91862,3611,7,2
91863,3280,9,12
91864,9907,19,4
91865,4818,9,12
91866,509,23,11
91867,7892,10,8
91868,7302,23,9
91869,1587,12,10
91870,576,12,3
91871,1224,4,14
91872,7777,14,9
91873,4699,14,11
91874,2235,13,15
91875,5565,20,11
91876,5029,2,12
91877,165,6,3
91878,6933,21,15
91879,3051,8,7
91880,5505,20,13
91881,540,22,3
91882,4827,18,13
91883,3693,3,1
91884,1326,24,10
91885,6084,19,9
91886,486,18,4
91887,993,10,12
91888,2712,19,11
91889,452,22,1
91890,6137,6,4
91891,2696,19,7
91892,5628,18,7
91893,733,15,4
91894,5399,5,3
91895,4899,22,9
91896,6302,10,6
91897,7415,22,3
91898,3879,9,14
91899,4006,19,10
91900,7284,4,5
91901,1523,19,7
91902,393,21,10
91903,1429,1,15
91904,1697,24,9
91905,2349,4,14
91906,3790,18,13
91907,6327,24,3
91908,1390,3,8
91909,5620,4,9
91910,434,24,14
91911,652,21,4
91912,7026,15,11
91913,6551,18,7
91914,5292,20,14
91915,1194,16,4
91916,7527,19,12
91917,4927,7,10
91918,4043,24,6
91919,1626,3,11
91920,247,23,10
91921,4140,15,10
91922,2602,8,1
91923,3021,7,15
91924,3405,1,14
91925,1420,5,8
91926,6829,1,1
91927,4183,11,4
91928,872,19,4
91929,6356,12,8
91930,3315,16,5
91931,3104,6,13
91932,2318,19,9
91933,9158,8,6
91934,3294,22,6
91935,6357,13,7
91936,3305,22,5
91937,407,11,15
91938,6083,18,7
91939,6497,22,4
91940,9198,13,7
91941,9063,13,13
91942,9305,10,7
91943,1914,7,3
91944,4147,6,6
91945,4947,9,12
91946,6249,24,13
91947,9783,14,11
91948,5395,13,11
91949,1297,16,11
91950,2192,11,9
91951,7310,9,2
91952,2541,11,15
91953,8690,25,5
91954,2635,8,2
91955,5889,9,1
91956,5290,5,1
91957,5286,13,1
91958,3442,4,11
91959,9024,16,12
91960,4138,23,9
91961,6409,25,6
91962,4328,5,11
91963,8604,3,7
91964,3136,6,8
91965,5093,9,14
91966,3590,24,3
91967,1961,22,4
91968,5319,22,6
91969,1523,11,10
91970,3882,19,7
91971,2566,20,14
91972,1070,4,12
91973,8851,10,3
91974,3386,2,7
91975,2901,7,3
91976,2013,5,15
91977,2672,17,2
91978,9607,12,11
91979,6941,11,8
91980,1381,23,1
91981,155,3,14
91982,5614,10,12
91983,4122,15,5
91984,2805,8,6
91985,2487,20,4
91986,1130,22,8
91987,6765,19,7
91988,5834,1,8
91989,2485,13,15
91990,917,3,15
91991,9101,11,11
91992,6433,19,9
91993,4968,10,5
91994,3773,21,8
91995,2789,10,11
91996,3839,25,3
91997,6595,18,4
91998,7237,6,11
91999,8906,23,7
92000,8213,17,12
92001,9266,5,14
92002,9264,6,14
92003,8878,10,8
92004,3233,3,9
92005,9496,10,7
92006,379,23,13
92007,4537,6,7
92008,1461,5,12
92009,8488,18,11
92010,6679,12,1
92011,1173,17,8
92012,5551,14,1
92013,7727,8,8
92014,4559,24,15
92015,1768,13,9
92016,1697,23,2
92017,8093,5,12
92018,1020,23,8
92019,2080,3,14
92020,8767,25,1
92021,1235,14,15
92022,7010,6,11
92023,5677,12,9
92024,9404,5,10
92025,323,18,4
92026,1408,22,4
92027,4656,7,6
92028,3182,4,5
92029,8780,23,8
92030,950,7,1
92031,8646,13,15
92032,8802,14,15
92033,9315,22,3
92034,7944,17,1
92035,3849,5,3
92036,9241,17,11
92037,3316,16,12
92038,7685,14,13
92039,7989,17,7
92040,1225,11,3
92041,4111,17,3
92042,1828,18,7
92043,9727,11,13
92044,1347,21,6
92045,6493,23,3
92046,889,11,12
92047,2455,4,1
92048,1884,7,8
92049,6662,19,3
92050,4949,16,8
92051,8659,16,15
92052,2132,16,13
92053,3563,14,1
92054,7362,20,15
92055,7511,1,14
92056,7910,7,3
92057,5295,10,12
92058,5188,18,4
92059,5629,17,14
92060,5236,10,14
92061,352,18,7
92062,6335,12,15
92063,6496,18,14
92064,4300,17,7
92065,2584,16,8
92066,610,5,4
92067,4192,9,15
92068,3311,12,12
92069,1071,5,6
92070,3609,25,14
92071,7308,17,14
92072,9059,24,15
92073,5565,9,7
92074,3853,4,9
92075,750,19,4
92076,5521,5,1
92077,3790,9,8
92078,9159,14,5
92079,2027,17,9
92080,2265,9,10
92081,9691,15,10
92082,4988,21,14
92083,2930,2,15
92084,7244,12,9
92085,4311,7,8
92086,7364,22,8
92087,3864,3,6
92088,6781,21,11
92089,2254,23,4
92090,7279,8,9
92091,131,9,2
92092,3498,14,14
92093,2487,22,13
92094,1754,16,1
92095,3604,22,15
92096,1228,13,4
92097,1332,3,9
92098,7700,17,13
92099,5860,19,6
92100,5721,9,14
92101,3516,20,8
92102,391,20,2
92103,2809,2,5
92104,6423,12,12
92105,2945,21,13
92106,1628,16,4
92107,8198,23,3
92108,5652,24,6
92109,3617,13,15
92110,8282,7,13
92111,9963,3,3
92112,7831,19,10
92113,8030,17,4
92114,8364,14,3
92115,7964,8,12
92116,4888,24,4
92117,6726,6,4
92118,9132,12,1
92119,3971,24,13
92120,2795,14,8
92121,5608,8,13
92122,5254,18,10
92123,9911,7,6
92124,5912,3,15
92125,7172,25,1
92126,3954,2,11
92127,2212,17,9
92128,9827,20,12
92129,7035,14,4
92130,7224,14,12
92131,8169,24,8
92132,113,13,1
92133,3522,14,3
92134,7104,19,12
92135,906,1,14
92136,205,22,4
92137,6922,14,1
92138,5279,15,9
92139,7986,8,5
92140,8433,9,3
92141,754,12,10
92142,8198,2,1
92143,7979,15,5
92144,7321,21,12
92145,2958,19,15
92146,2660,19,9
92147,4774,21,12
92148,8025,25,14
92149,8967,22,3
92150,7352,23,8
92151,898,12,4
92152,8171,5,7
92153,9735,15,8
92154,2384,12,5
92155,1052,4,13
92156,9941,6,15
92157,8307,4,11
92158,5831,15,8
92159,1379,12,15
92160,1827,24,15
92161,557,4,4
92162,6373,25,14
92163,1996,5,15
92164,2719,4,6
92165,4288,6,7
92166,2950,18,9
92167,4597,7,12
92168,2119,17,5
92169,5532,14,10
92170,4734,3,13
92171,3282,3,13
92172,8160,13,1
92173,7198,7,6
92174,6894,9,5
92175,1389,19,12
92176,6428,5,14
92177,7111,12,9
92178,7877,25,6
92179,7797,23,13
92180,4233,3,2
92181,8091,12,1
92182,4931,11,12
92183,1759,9,9
92184,755,18,11
92185,1873,9,1
92186,7539,11,13
92187,9334,16,7
92188,7432,4,12
92189,7224,5,10
92190,280,11,11
92191,3222,25,3
92192,2151,1,2
92193,9862,5,14
92194,9896,20,10
92195,6099,4,15
92196,5455,22,8
92197,206,17,6
92198,7765,14,4
92199,2655,3,8
92200,747,4,12
92201,5299,19,7
92202,3207,12,2
92203,6761,11,5
92204,1321,13,11
92205,1153,23,11
92206,4893,13,15
92207,8677,10,3
92208,2508,25,14
92209,746,13,5
92210,5917,17,7
92211,8500,17,12
92212,541,2,14
92213,7684,8,11
92214,7650,16,11
92215,6119,2,4
92216,2755,9,5
92217,2623,9,11
92218,3673,3,10
92219,6421,11,8
92220,6617,16,8
92221,7942,23,7
92222,292,17,9
92223,5285,6,3
92224,4098,16,7
92225,959,22,7
92226,3713,24,1
92227,3746,17,13
92228,8147,5,5
92229,9600,24,12
92230,5606,19,10
92231,6234,2,14
92232,6205,13,11
92233,6053,7,13
92234,4916,12,5
92235,7482,3,6
92236,1160,9,2
92237,2369,10,15
92238,4316,25,10
92239,858,15,15
92240,5363,24,15
92241,1141,10,5
92242,3162,2,9
92243,294,2,4
92244,4652,2,5
92245,9727,15,9
92246,6887,23,8
92247,10,6,14
92248,8363,21,12
92249,2043,18,5
92250,3301,20,11
92251,4245,13,3
92252,9663,2,13
92253,8431,16,12
92254,5455,18,10
92255,9684,2,8
92256,5091,10,2
92257,7,16,2
92258,3334,11,4
92259,4553,3,13
92260,203,8,11
92261,6986,13,4
92262,7666,18,1
92263,869,3,1
92264,9393,18,11
92265,2193,22,12
92266,63,12,5
92267,8532,11,15
92268,7946,1,6
92269,8165,7,2
92270,3568,6,3
92271,6609,13,4
92272,9765,23,9
92273,5175,7,9
92274,3521,17,1
92275,5859,20,6
92276,6525,6,2
92277,5912,2,8
92278,1602,23,13
92279,808,17,2
92280,8907,12,3
92281,2607,7,14
92282,1319,25,2
92283,7834,3,6
92284,1260,11,9
92285,4114,5,5
92286,1074,10,13
92287,9181,16,3
92288,2413,18,10
92289,1932,9,10
92290,6140,22,13
92291,9100,24,9
92292,2486,4,12
92293,6694,9,2
92294,1078,8,11
92295,8522,21,5
92296,2267,4,5
92297,4831,10,7
92298,710,18,11
92299,2608,19,7
92300,4314,8,8
92301,8140,8,6
92302,212,1,6
92303,6225,17,2
92304,8846,17,14
92305,4171,2,1
92306,415,9,10
92307,8639,2,6
92308,8583,5,14
92309,7580,13,13
92310,706,8,6
92311,1883,9,5
92312,9697,19,10
92313,8950,3,8
92314,4048,11,11
92315,575,21,9
92316,4105,4,9
92317,5176,13,3
92318,7262,13,7
92319,5106,21,10
92320,2066,17,1
92321,6726,15,9
92322,7730,20,13
92323,5067,8,10
92324,9195,18,10
92325,9031,25,3
92326,6959,23,3
92327,8256,1,14
92328,9272,8,7
92329,9898,12,1
92330,348,19,11
92331,4388,4,9
92332,208,7,10
92333,8370,11,8
92334,4463,7,14
92335,3872,8,2
92336,9100,21,4
92337,5377,20,11
92338,1253,14,9
92339,1765,4,5
92340,6955,13,12
92341,6181,7,1
92342,6085,22,4
92343,9065,24,3
92344,7308,4,11
92345,2625,3,10
92346,2211,9,9
92347,5976,22,3
92348,5273,1,5
92349,2441,16,3
92350,6976,1,1
92351,1627,16,13
92352,1734,14,10
92353,2586,25,1
92354,2075,6,4
92355,2667,20,7
92356,9275,6,9
92357,3665,8,4
92358,7062,20,12
92359,8106,9,2
92360,2718,24,15
92361,3357,22,9
92362,5878,15,14
92363,6301,13,7
92364,1761,15,6
92365,7924,5,11
92366,4625,9,8
92367,1724,3,3
92368,648,6,13
92369,4134,24,6
92370,591,1,11
92371,305,20,11
92372,1124,19,4
92373,2074,16,13
92374,5728,7,12
92375,6986,8,5
92376,2503,22,2
92377,1537,10,15
92378,2182,17,14
92379,2722,9,9
92380,7554,13,12
92381,1109,5,14
92382,9296,24,6
92383,2811,12,11
92384,256,5,6
92385,5358,20,2
92386,1877,23,5
92387,6344,13,14
92388,9534,3,10
92389,9624,16,3
92390,667,3,6
92391,7060,3,12
92392,2583,5,5
92393,7156,2,1
92394,8753,17,12
92395,6593,15,5
92396,8266,3,9
92397,8077,7,13
92398,3671,22,2
92399,3632,2,15
92400,8580,20,7
92401,3527,13,3
92402,4979,20,2
92403,8879,2,12
92404,3714,4,11
92405,8741,25,11
92406,7263,7,9
92407,2383,13,12
92408,5290,19,1
92409,9760,13,5
92410,9696,17,12
92411,8107,10,1
92412,7005,6,5
92413,4983,3,10
92414,8324,23,14
92415,9893,23,7
92416,9531,22,15
92417,9875,19,3
92418,4862,23,2
92419,7213,13,1
92420,6293,11,15
92421,4357,14,3
92422,9640,8,1
92423,453,15,2
92424,4297,5,7
92425,2927,11,8
92426,5096,13,5
92427,3917,17,2
92428,6299,20,12
92429,9988,2,1
92430,469,20,15
92431,3009,24,13
92432,777,4,7
92433,9210,13,13
92434,3849,18,15
92435,6399,7,15
92436,3955,8,1
92437,8278,25,4
92438,9750,4,1
92439,1576,18,5
92440,6736,25,1
92441,4422,9,11
92442,375,1,5
92443,1583,23,1
92444,2734,9,12
92445,9913,3,13
92446,7020,13,3
92447,9014,18,13
92448,6916,23,13
92449,3126,4,4
92450,3377,18,15
92451,9311,4,12
92452,713,1,2
92453,800,11,3
92454,5648,19,5
92455,3162,7,11
92456,7977,18,9
92457,6366,21,15
92458,6457,12,15
92459,8702,11,15
92460,2826,5,15
92461,9014,16,2
92462,6605,17,12
92463,8008,20,14
92464,9337,7,8
92465,5140,3,15
92466,7339,19,14
92467,5422,11,3
92468,251,20,5
92469,7473,14,11
92470,1208,13,4
92471,1081,5,5
92472,9178,8,13
92473,8741,17,13
92474,5950,4,14
92475,8926,6,5
92476,2459,14,14
92477,4820,18,10
92478,4638,10,8
92479,537,15,4
92480,7636,3,6
92481,9813,23,5
92482,351,21,8
92483,3756,3,10
92484,7063,15,11
92485,4338,15,4
92486,4248,3,4
92487,2013,1,9
92488,4627,1,1
92489,9185,4,12
92490,1698,14,11
92491,194,2,2
92492,1750,23,2
92493,273,25,3
92494,7781,11,10
92495,5909,11,4
92496,5250,10,1
92497,4959,8,3
92498,5808,11,3
92499,7319,7,11
92500,2245,5,6
92501,2885,16,2
92502,4489,10,7
92503,786,12,1
92504,6377,22,1
92505,3306,25,8
92506,4496,24,8
92507,4398,22,9
92508,9170,12,9
92509,4348,14,4
92510,9592,23,4
92511,1387,10,8
92512,9652,18,1
92513,572,3,3
92514,1233,8,4
92515,4990,25,10
92516,8806,6,1
92517,8208,19,9
92518,7022,17,3
92519,3284,4,6
92520,9599,13,7
92521,1373,15,5
92522,6720,18,10
92523,1170,24,5
92524,3466,21,15
92525,3177,14,12
92526,977,24,5
92527,1152,17,2
92528,7972,18,6
92529,4709,11,15
92530,5889,16,7
92531,3885,24,10
92532,4592,2,3
92533,2348,17,8
92534,830,3,15
92535,364,23,9
92536,5003,24,15
92537,6208,3,7
92538,9967,5,2
92539,8211,21,13
92540,1825,7,15
92541,4007,21,12
92542,4571,23,15
92543,2078,6,5
92544,9293,8,6
92545,1298,20,6
92546,6120,1,2
92547,590,9,5
92548,6793,1,9
92549,6403,12,7
92550,5797,4,5
92551,8447,7,15
92552,4566,2,4
92553,9639,23,15
92554,6148,5,13
92555,3948,21,7
92556,6665,21,6
92557,248,15,10
92558,8044,6,14
92559,6068,16,7
92560,2798,2,5
92561,5632,8,11
92562,398,24,4
92563,9993,23,12
92564,3807,11,6
92565,8245,1,4
92566,6938,7,8
92567,6714,23,14
92568,4416,4,15
92569,5237,23,10
92570,7608,22,10
92571,6549,18,12
92572,3538,13,7
92573,1570,7,15
92574,7729,2,11
92575,8244,11,1
92576,7866,23,1
92577,5553,18,12
92578,3846,4,8
92579,3586,15,6
92580,8301,9,8
92581,4317,19,4
92582,4375,15,15
92583,3375,13,4
92584,2752,10,13
